Ticker,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
PriceType,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT
Date,,,,,,,,,,,,
2022-01-03,178.64564514160156,325.03802490234375,182.00999450683594,334.75,182.8800048828125,338.0,177.7100067138672,329.7799987792969,177.8300018310547,335.3500061035156,104487900,28865100
2022-01-04,176.37835693359375,319.464599609375,179.6999969482422,329.010009765625,182.94000244140625,335.20001220703125,179.1199951171875,326.1199951171875,182.6300048828125,334.8299865722656,99310400,32674300
2022-01-05,171.68667602539062,307.20111083984375,174.9199981689453,316.3800048828125,180.1699981689453,326.07000732421875,174.63999938964844,315.9800109863281,179.61000061035156,325.8599853515625,94537600,40054300
2022-01-06,168.82069396972656,304.7735595703125,172.0,313.8800048828125,175.3000030517578,318.70001220703125,171.63999938964844,311.489990234375,172.6999969482422,313.1499938964844,96904000,39646100
2022-01-07,168.98753356933594,304.9289245605469,172.1699981689453,314.0400085449219,174.13999938964844,316.5,171.02999877929688,310.0899963378906,172.88999938964844,314.1499938964844,86709100,32720000
2022-01-10,169.00718688964844,305.15216064453125,172.19000244140625,314.2699890136719,172.5,314.7200012207031,168.1699981689453,304.69000244140625,169.0800018310547,309.489990234375,106765600,44289500
2022-01-11,171.84373474121094,305.8416748046875,175.0800018310547,314.9800109863281,175.17999267578125,316.6099853515625,170.82000732421875,309.8900146484375,172.32000732421875,313.3800048828125,76138300,29386800
2022-01-12,172.28541564941406,309.0361328125,175.52999877929688,318.2699890136719,177.17999267578125,323.4100036621094,174.82000732421875,317.0799865722656,176.1199951171875,319.6700134277344,74805200,34372200
2022-01-13,169.00718688964844,295.9570007324219,172.19000244140625,304.79998779296875,176.6199951171875,320.8800048828125,171.7899932861328,304.0,175.77999877929688,320.4700012207031,84505800,45366000
2022-01-14,169.8709259033203,301.2003479003906,173.07000732421875,310.20001220703125,173.77999877929688,310.82000732421875,171.08999633789062,303.75,171.33999633789062,304.25,80440800,39846400
2022-01-18,166.66136169433594,293.869384765625,169.8000030517578,302.6499938964844,172.5399932861328,309.79998779296875,169.41000366210938,301.739990234375,171.50999450683594,304.07000732421875,90956700,42333200
2022-01-19,163.15731811523438,294.52960205078125,166.22999572753906,303.3299865722656,171.0800018310547,313.9100036621094,165.94000244140625,302.70001220703125,170.0,306.2900085449219,94815000,45933900
2022-01-20,161.46913146972656,292.8498229980469,164.50999450683594,301.6000061035156,169.67999267578125,311.6499938964844,164.17999267578125,301.1400146484375,166.97999572753906,309.07000732421875,91420500,35380700
2022-01-21,159.407958984375,287.4413757324219,162.41000366210938,296.0299987792969,166.3300018310547,304.1099853515625,162.3000030517578,295.6099853515625,164.4199981689453,302.69000244140625,122848900,57984400
2022-01-24,158.63253784179688,287.77154541015625,161.6199951171875,296.3699951171875,162.3000030517578,297.1099853515625,154.6999969482422,276.04998779296875,160.02000427246094,292.20001220703125,162294600,85731500
2022-01-25,156.8265380859375,280.12017822265625,159.77999877929688,288.489990234375,162.75999450683594,294.989990234375,157.02000427246094,285.1700134277344,158.97999572753906,291.5199890136719,115798400,72848600
2022-01-26,156.73825073242188,288.1016845703125,159.69000244140625,296.7099914550781,164.38999938964844,308.5,157.82000732421875,293.0299987792969,163.5,307.989990234375,108275300,90428900
2022-01-27,156.2769012451172,291.14080810546875,159.22000122070312,299.8399963378906,163.83999633789062,307.29998779296875,158.27999877929688,297.92999267578125,162.4499969482422,302.6600036621094,121954600,53481300
2022-01-28,167.1815643310547,299.31658935546875,170.3300018310547,308.260009765625,170.35000610351562,308.4800109863281,162.8000030517578,294.45001220703125,165.7100067138672,300.2300109863281,179935700,49743700
2022-01-31,171.54928588867188,301.9576721191406,174.77999877929688,310.9800109863281,175.0,312.3800048828125,169.50999450683594,306.3699951171875,170.16000366210938,308.95001220703125,115541600,46444500
2022-02-01,171.3824462890625,299.8020324707031,174.61000061035156,308.760009765625,174.83999633789062,310.6300048828125,172.30999755859375,305.1300048828125,174.00999450683594,310.4100036621094,86213900,40950400
2022-02-02,172.5897216796875,304.36572265625,175.83999633789062,313.4599914550781,175.8800048828125,315.1199951171875,173.3300018310547,308.8800048828125,174.75,309.6300048828125,84914300,36636000
2022-02-03,169.70404052734375,292.5099792480469,172.89999389648438,301.25,176.24000549316406,311.2300109863281,172.1199951171875,299.9599914550781,174.47999572753906,309.489990234375,89418100,43730000
2022-02-04,169.4190216064453,297.06390380859375,172.38999938964844,305.94000244140625,174.10000610351562,308.79998779296875,170.67999267578125,299.9700012207031,171.67999267578125,300.2099914550781,82465400,35096500
2022-02-07,168.70159912109375,292.21868896484375,171.66000366210938,300.95001220703125,173.9499969482422,307.8399963378906,170.9499969482422,299.8999938964844,172.86000061035156,306.1700134277344,77251200,28533300
2022-02-08,171.8170166015625,295.72393798828125,174.8300018310547,304.55999755859375,175.35000610351562,305.55999755859375,171.42999267578125,299.95001220703125,171.72999572753906,301.25,74829200,32421200
2022-02-09,173.24200439453125,302.1810607910156,176.27999877929688,311.2099914550781,176.64999389648438,311.92999267578125,174.89999389648438,307.3900146484375,176.0500030517578,309.8699951171875,71285000,31284700
2022-02-10,169.15371704101562,293.607177734375,172.1199951171875,302.3800048828125,175.47999572753906,309.1199951171875,171.5500030517578,300.70001220703125,174.13999938964844,304.0400085449219,90865900,45386200
2022-02-11,165.73367309570312,286.48016357421875,168.63999938964844,295.0400085449219,173.0800018310547,304.2900085449219,168.0399932861328,294.2200012207031,172.3300018310547,303.19000244140625,98670700,39175600
2022-02-14,165.96951293945312,286.4413146972656,168.8800048828125,295.0,169.5800018310547,296.760009765625,166.55999755859375,291.3500061035156,167.3699951171875,293.7699890136719,86185500,36359500
2022-02-15,169.8121337890625,291.7526550292969,172.7899932861328,300.4700012207031,172.9499969482422,300.79998779296875,170.25,297.0199890136719,170.97000122070312,300.010009765625,62527400,27058300
2022-02-16,169.5762939453125,291.4120178222656,172.5500030517578,299.5,173.33999633789062,300.8699951171875,170.0500030517578,293.67999267578125,171.85000610351562,298.3699951171875,61177400,29982100
2022-02-17,165.96951293945312,282.8788757324219,168.8800048828125,290.7300109863281,171.91000366210938,296.79998779296875,168.47000122070312,290.0,171.02999877929688,296.3599853515625,69589300,32461600
2022-02-18,164.41677856445312,280.15447998046875,167.3000030517578,287.92999267578125,170.5399932861328,293.8599853515625,166.19000244140625,286.30999755859375,169.82000732421875,293.04998779296875,82772700,34264000
2022-02-22,161.48814392089844,279.9501953125,164.32000732421875,287.7200012207031,166.69000244140625,291.5400085449219,162.14999389648438,284.5,164.97999572753906,285.0,91162800,41736100
2022-02-23,157.3114013671875,272.7013854980469,160.07000732421875,280.2699890136719,166.14999389648438,291.70001220703125,159.75,280.1000061035156,165.5399932861328,290.17999267578125,90009200,37811200
2022-02-24,159.9353485107422,286.63470458984375,162.74000549316406,294.5899963378906,162.85000610351562,295.1600036621094,152.0,271.5199890136719,152.5800018310547,272.510009765625,141147500,56989700
2022-02-25,162.00900268554688,289.2812194824219,164.85000610351562,297.30999755859375,165.1199951171875,297.6300048828125,160.8699951171875,291.6499938964844,163.83999633789062,295.1400146484375,91974200,32546700
2022-02-28,162.2743377685547,290.7212219238281,165.1199951171875,298.7900085449219,165.4199981689453,299.1400146484375,162.42999267578125,293.0,163.05999755859375,294.30999755859375,95056600,34627500
2022-03-01,160.38743591308594,286.9849548339844,163.1999969482422,294.95001220703125,166.60000610351562,299.9700012207031,161.97000122070312,292.1499938964844,164.6999969482422,296.3999938964844,83474400,31217800
2022-03-02,163.68954467773438,292.0834045410156,166.55999755859375,300.19000244140625,167.36000061035156,301.4700012207031,162.9499969482422,293.70001220703125,164.38999938964844,295.3599853515625,79724800,31873000
2022-03-03,163.36520385742188,287.9287109375,166.22999572753906,295.9200134277344,168.91000366210938,303.1300048828125,165.5500030517578,294.04998779296875,168.47000122070312,302.8900146484375,76678400,27314500
2022-03-04,160.35791015625,282.0323791503906,163.1699981689453,289.8599853515625,165.5500030517578,295.6600036621094,162.10000610351562,287.1700134277344,164.49000549316406,294.2900085449219,83737200,32356500
2022-03-07,156.55465698242188,271.3781433105469,159.3000030517578,278.9100036621094,165.02000427246094,289.69000244140625,159.0399932861328,278.5299987792969,163.36000061035156,288.5299987792969,96418800,43157200
2022-03-08,154.7266845703125,268.4007568359375,157.44000244140625,275.8500061035156,162.8800048828125,283.9599914550781,155.8000030517578,270.0,158.82000732421875,277.79998779296875,131148300,48159500
2022-03-09,160.1417236328125,280.7091369628906,162.9499969482422,288.5,163.41000366210938,289.6000061035156,159.41000366210938,280.7799987792969,161.47999572753906,283.44000244140625,91454900,35204500
2022-03-10,155.78807067871094,277.8775939941406,158.52000427246094,285.5899963378906,160.38999938964844,286.6000061035156,155.97999572753906,280.5799865722656,160.1999969482422,283.0199890136719,105342000,30628000
2022-03-11,152.06338500976562,272.5067443847656,154.72999572753906,280.07000732421875,159.27999877929688,289.510009765625,154.5,279.42999267578125,158.92999267578125,287.9599914550781,96970100,27209300
2022-03-14,148.02423095703125,268.9747619628906,150.6199951171875,276.44000244140625,154.1199951171875,285.3999938964844,150.10000610351562,275.82000732421875,151.4499969482422,280.3399963378906,108732100,30660700
2022-03-15,152.41717529296875,279.39556884765625,155.08999633789062,287.1499938964844,155.57000732421875,287.82000732421875,150.3800048828125,278.7300109863281,150.89999389648438,280.3500061035156,92964300,34245100
2022-03-16,156.83966064453125,286.4400329589844,159.58999633789062,294.3900146484375,160.0,294.57000732421875,154.4600067138672,283.20001220703125,157.0500030517578,289.1099853515625,102300200,37826300
2022-03-17,157.85189819335938,287.2476501464844,160.6199951171875,295.2200012207031,161.0,295.6099853515625,157.6300048828125,289.3699951171875,158.61000061035156,293.2900085449219,75615400,30816600
2022-03-18,161.15399169921875,292.3169250488281,163.97999572753906,300.42999267578125,164.47999572753906,301.0,159.75999450683594,292.7300109863281,160.50999450683594,295.3699951171875,123511700,43390600
2022-03-21,162.52989196777344,291.0812683105469,165.3800048828125,299.1600036621094,166.35000610351562,300.1400146484375,163.00999450683594,294.8999938964844,163.50999450683594,298.8900146484375,95811400,28351200
2022-03-22,165.9105682373047,295.84893798828125,168.82000732421875,304.05999755859375,169.4199981689453,305.0,164.91000366210938,298.7699890136719,165.50999450683594,299.79998779296875,81532000,27599700
2022-03-23,167.276611328125,291.40228271484375,170.2100067138672,299.489990234375,172.63999938964844,303.2300109863281,167.64999389648438,297.7200012207031,167.99000549316406,300.510009765625,98062700,25715400
2022-03-24,171.07009887695312,295.88775634765625,174.07000732421875,304.1000061035156,174.13999938964844,304.20001220703125,170.2100067138672,298.32000732421875,171.05999755859375,299.1400146484375,90131400,24484500
2022-03-25,171.7089080810547,295.4791564941406,174.72000122070312,303.67999267578125,175.27999877929688,305.5,172.75,299.2900085449219,173.8800048828125,305.2300109863281,80546200,22566500
2022-03-28,172.57371520996094,302.3096618652344,175.60000610351562,310.70001220703125,175.72999572753906,310.79998779296875,172.0,304.3299865722656,172.1699981689453,304.3299865722656,90371900,29578200
2022-03-29,175.87582397460938,306.89239501953125,178.9600067138672,315.4100036621094,179.00999450683594,315.82000732421875,176.33999633789062,309.04998779296875,176.69000244140625,313.9100036621094,100589400,30393400
2022-03-30,174.70632934570312,305.38421630859375,177.77000427246094,313.8599853515625,179.61000061035156,315.95001220703125,176.6999969482422,311.5799865722656,178.5500030517578,313.760009765625,92633200,28163600
2022-03-31,171.60081481933594,299.9841003417969,174.61000061035156,308.30999755859375,178.02999877929688,315.1400146484375,174.39999389648438,307.8900146484375,177.83999633789062,313.8999938964844,103049300,33422100
2022-04-01,171.30593872070312,301.0641784667969,174.30999755859375,309.4200134277344,174.8800048828125,310.1300048828125,171.94000244140625,305.5400085449219,174.02999877929688,309.3699951171875,78751300,27110500
2022-04-04,175.36477661132812,306.4642639160156,178.44000244140625,314.9700012207031,178.49000549316406,315.1099853515625,174.44000244140625,309.7099914550781,174.57000732421875,310.0899963378906,76468400,24289600
2022-04-05,172.04302978515625,302.4847717285156,175.05999755859375,310.8800048828125,178.3000030517578,314.8699951171875,174.4199981689453,309.8699951171875,177.5,313.2699890136719,73401800,23156700
2022-04-06,168.8686981201172,291.4120178222656,171.8300018310547,299.5,173.6300048828125,307.0,170.1300048828125,296.7099914550781,172.36000061035156,305.19000244140625,89058800,40110400
2022-04-07,169.17333984375,293.23150634765625,172.13999938964844,301.3699951171875,173.36000061035156,303.6499938964844,169.85000610351562,296.3500061035156,171.16000366210938,296.6600036621094,77594700,31411200
2022-04-08,167.15867614746094,288.950439453125,170.08999633789062,296.9700012207031,171.77999877929688,301.1199951171875,169.1999969482422,296.2799987792969,171.77999877929688,300.44000244140625,76575500,24361900
2022-04-11,162.89344787597656,277.55670166015625,165.75,285.260009765625,169.02999877929688,292.6099853515625,165.5,285.0,168.7100067138672,291.7900085449219,72246700,34569300
2022-04-12,164.77059936523438,274.4430236816406,167.66000366210938,282.05999755859375,169.8699951171875,290.739990234375,166.63999938964844,280.489990234375,168.02000427246094,289.239990234375,79265200,30966700
2022-04-13,167.46331787109375,279.8528137207031,170.39999389648438,287.6199951171875,171.0399932861328,288.5799865722656,166.77000427246094,281.29998779296875,167.38999938964844,282.7300109863281,70618900,21907200
2022-04-14,162.44139099121094,272.2732238769531,165.2899932861328,279.8299865722656,171.27000427246094,288.30999755859375,165.0399932861328,279.32000732421875,170.6199951171875,288.0899963378906,75329400,28221600
2022-04-18,162.22520446777344,272.9445495605469,165.07000732421875,280.5199890136719,166.60000610351562,282.4599914550781,163.57000732421875,278.3399963378906,163.9199981689453,278.9100036621094,69023900,20778000
2022-04-19,164.51504516601562,277.59552001953125,167.39999389648438,285.29998779296875,167.82000732421875,286.1700134277344,163.91000366210938,278.4100036621094,165.02000427246094,279.3800048828125,67723800,22297700
2022-04-20,164.3479766845703,278.62689208984375,167.22999572753906,286.3599853515625,168.8800048828125,289.70001220703125,166.10000610351562,285.3699951171875,168.75999450683594,289.3999938964844,67929800,22906700
2022-04-21,163.5519256591797,273.2267761230469,166.4199981689453,280.80999755859375,171.52999877929688,293.29998779296875,165.91000366210938,280.05999755859375,168.91000366210938,288.5799865722656,87227800,29454600
2022-04-22,159.00173950195312,266.6298828125,161.7899932861328,274.0299987792969,167.8699951171875,283.20001220703125,161.5,273.3800048828125,166.4600067138672,281.67999267578125,84882400,29405800
2022-04-25,160.0729217529297,273.1391906738281,162.8800048828125,280.7200012207031,163.1699981689453,281.1099853515625,158.4600067138672,270.7699890136719,161.1199951171875,273.2900085449219,96046400,35678900
2022-04-26,154.09774780273438,262.9228210449219,156.8000030517578,270.2200012207031,162.33999633789062,278.3599853515625,156.72000122070312,270.0,162.25,277.5,95623200,46518400
2022-04-27,153.8717041015625,275.5716857910156,156.57000732421875,283.2200012207031,159.7899932861328,290.9700012207031,155.3800048828125,279.1600036621094,155.91000366210938,282.1000061035156,88063200,63477700
2022-04-28,160.81982421875,281.8086242675781,163.63999938964844,289.6300048828125,164.52000427246094,290.9800109863281,158.92999267578125,281.4599914550781,159.25,285.19000244140625,130216800,33646600
2022-04-29,154.9330596923828,270.025634765625,157.64999389648438,277.5199890136719,166.1999969482422,289.8800048828125,157.25,276.5,161.83999633789062,288.6099853515625,131747600,37073900
2022-05-02,155.23773193359375,276.7879638671875,157.9600067138672,284.4700012207031,158.22999572753906,284.94000244140625,153.27000427246094,276.2200012207031,156.7100067138672,277.7099914550781,123055300,35151100
2022-05-03,156.73153686523438,274.1706237792969,159.47999572753906,281.7799987792969,160.7100067138672,284.1300048828125,156.32000732421875,280.1499938964844,158.14999389648438,283.9599914550781,88966500,25978600
2022-05-04,163.1588134765625,282.14910888671875,166.02000427246094,289.9800109863281,166.47999572753906,290.8800048828125,159.25999450683594,276.7300109863281,159.6699981689453,282.5899963378906,108256500,33599300
2022-05-05,154.06825256347656,269.8601989746094,156.77000427246094,277.3500061035156,164.0800018310547,286.3500061035156,154.9499969482422,274.3399963378906,163.85000610351562,285.5400085449219,130525300,43260400
2022-05-06,154.79653930664062,267.3109436035156,157.27999877929688,274.7300109863281,159.44000244140625,279.25,154.17999267578125,271.2699890136719,156.00999450683594,274.80999755859375,116124600,37780300
2022-05-09,149.65896606445312,257.43505859375,152.05999755859375,264.5799865722656,155.8300018310547,272.3599853515625,151.49000549316406,263.32000732421875,154.92999267578125,270.05999755859375,131577900,47726000
2022-05-10,152.07028198242188,262.22222900390625,154.50999450683594,269.5,156.74000549316406,273.75,152.92999267578125,265.07000732421875,155.52000427246094,271.69000244140625,115366700,39336400
2022-05-11,144.18675231933594,253.51385498046875,146.5,260.54998779296875,155.4499969482422,271.3599853515625,145.80999755859375,259.29998779296875,153.5,265.67999267578125,142689800,48975900
2022-05-12,140.3089599609375,248.454345703125,142.55999755859375,255.35000610351562,146.1999969482422,259.8800048828125,138.8000030517578,250.02000427246094,142.77000427246094,257.69000244140625,182602000,51033800
2022-05-13,144.78712463378906,254.0684814453125,147.11000061035156,261.1199951171875,148.10000610351562,263.0400085449219,143.11000061035156,255.35000610351562,144.58999633789062,257.3500061035156,113990900,34925100
2022-05-16,143.24192810058594,254.43826293945312,145.5399932861328,261.5,147.52000427246094,265.82000732421875,144.17999267578125,255.77999877929688,145.5500030517578,259.9599914550781,86643800,32550900
2022-05-17,146.8834991455078,259.6146240234375,149.24000549316406,266.82000732421875,149.77000427246094,268.3299865722656,146.67999267578125,262.4599914550781,148.86000061035156,266.1099853515625,78336300,28828800
2022-05-18,138.59645080566406,247.79441833496094,140.82000732421875,254.0800018310547,147.36000061035156,263.6000061035156,139.89999389648438,252.77000427246094,146.85000610351562,263.0,109742900,31356000
2022-05-19,135.18125915527344,246.87767028808594,137.35000610351562,253.13999938964844,141.66000366210938,257.6700134277344,136.60000610351562,251.8800048828125,139.8800048828125,253.89999389648438,136095600,32692300
2022-05-20,135.41744995117188,246.31201171875,137.58999633789062,252.55999755859375,140.6999969482422,258.5400085449219,132.61000061035156,246.44000244140625,139.08999633789062,257.239990234375,137426100,39199300
2022-05-23,140.8502960205078,254.20193481445312,143.11000061035156,260.6499938964844,143.25999450683594,261.5,137.64999389648438,253.42999267578125,137.7899932861328,255.49000549316406,117726300,33175400
2022-05-24,138.14370727539062,253.1973419189453,140.36000061035156,259.6199951171875,141.97000122070312,261.3299865722656,137.3300018310547,253.5,140.80999755859375,257.8900146484375,104132700,29043900
2022-05-25,138.3011932373047,256.0256042480469,140.52000427246094,262.5199890136719,141.7899932861328,264.5799865722656,138.33999633789062,257.1300048828125,138.42999267578125,258.1400146484375,92482700,28547900
2022-05-26,141.50973510742188,259.3219909667969,143.77999877929688,265.8999938964844,144.33999633789062,267.1099853515625,137.13999938964844,261.42999267578125,137.38999938964844,262.2699890136719,90601500,25002100
2022-05-27,147.27720642089844,266.4804382324219,149.63999938964844,273.239990234375,149.67999267578125,273.3399963378906,145.25999450683594,267.55999755859375,145.38999938964844,268.4800109863281,90978500,26910800
2022-05-31,146.4898223876953,265.144287109375,148.83999633789062,271.8699951171875,150.66000366210938,274.7699890136719,146.83999633789062,268.92999267578125,149.07000732421875,272.5299987792969,103718400,37827700
2022-06-01,146.36187744140625,265.68072509765625,148.7100067138672,272.4200134277344,151.74000549316406,277.69000244140625,147.67999267578125,270.0400085449219,149.89999389648438,275.20001220703125,74286600,25292200
2022-06-02,148.8224334716797,267.7872619628906,151.2100067138672,274.5799865722656,151.27000427246094,274.6499938964844,146.86000061035156,261.6000061035156,147.8300018310547,264.45001220703125,72348100,44008200
2022-06-03,143.08444213867188,263.3401184082031,145.3800048828125,270.0199890136719,147.97000122070312,273.45001220703125,144.4600067138672,268.4100036621094,146.89999389648438,270.30999755859375,88570300,28059000
2022-06-06,143.83242797851562,262.1014709472656,146.13999938964844,268.75,148.57000732421875,274.17999267578125,144.89999389648438,267.2200012207031,147.02999877929688,272.05999755859375,71598400,22400300
2022-06-07,146.36187744140625,265.75872802734375,148.7100067138672,272.5,149.0,273.1300048828125,144.10000610351562,265.94000244140625,144.35000610351562,266.6400146484375,67808200,22860700
2022-06-08,145.62371826171875,263.7204284667969,147.9600067138672,270.4100036621094,149.8699951171875,273.0,147.4600067138672,269.6099853515625,148.5800018310547,271.7099914550781,53950200,17372300
2022-06-09,140.3877410888672,258.239501953125,142.63999938964844,264.7900085449219,147.9499969482422,272.7099914550781,142.52999877929688,264.6300048828125,147.0800018310547,267.7799987792969,69473000,26439700
2022-06-10,134.9647216796875,246.7313690185547,137.1300048828125,252.99000549316406,140.75999450683594,260.5799865722656,137.05999755859375,252.52999877929688,140.27999877929688,260.5799865722656,91437900,31422800
2022-06-13,129.79762268066406,236.2667999267578,131.8800048828125,242.25999450683594,135.1999969482422,249.02000427246094,131.44000244140625,241.52999877929688,132.8699951171875,245.11000061035156,122207100,46135800
2022-06-14,130.66372680664062,238.441650390625,132.75999450683594,244.49000549316406,133.88999938964844,245.74000549316406,131.47999572753906,241.50999450683594,133.1300048828125,243.86000061035156,84784300,28651500
2022-06-15,133.29153442382812,245.53179931640625,135.42999267578125,251.75999450683594,137.33999633789062,255.3000030517578,132.16000366210938,246.4199981689453,134.2899932861328,248.30999755859375,91533000,33111700
2022-06-16,128.00634765625,238.9097900390625,130.05999755859375,244.97000122070312,132.38999938964844,247.4199981689453,129.0399932861328,243.02000427246094,132.0800018310547,245.97999572753906,108123900,33169200
2022-06-17,129.482666015625,241.5234832763672,131.55999755859375,247.64999389648438,133.0800018310547,250.5,129.80999755859375,244.02999877929688,130.07000732421875,244.6999969482422,134520300,43084800
2022-06-21,133.72462463378906,247.4628143310547,135.8699951171875,253.74000549316406,137.05999755859375,254.75,133.32000732421875,249.50999450683594,133.4199981689453,250.25999450683594,81000500,29928300
2022-06-22,133.2128448486328,246.86793518066406,135.35000610351562,253.1300048828125,137.75999450683594,257.1700134277344,133.91000366210938,250.3699951171875,134.7899932861328,251.88999938964844,73409200,25939900
2022-06-23,136.08670043945312,252.45619201660156,138.27000427246094,258.8599853515625,138.58999633789062,259.3699951171875,135.6300048828125,253.6300048828125,136.82000732421875,255.57000732421875,72433800,25861400
2022-06-24,139.42318725585938,261.07757568359375,141.66000366210938,267.70001220703125,141.91000366210938,267.9800109863281,139.77000427246094,261.7200012207031,139.89999389648438,261.80999755859375,89116800,33923200
2022-06-27,139.42318725585938,258.3370361328125,141.66000366210938,264.8900146484375,143.49000549316406,268.29998779296875,140.97000122070312,263.2799987792969,142.6999969482422,268.2099914550781,70207900,24615100
2022-06-28,135.2698211669922,250.1350555419922,137.44000244140625,256.4800109863281,143.4199981689453,266.9100036621094,137.32000732421875,256.32000732421875,142.1300048828125,263.9800109863281,67083400,27295500
2022-06-29,137.0315704345703,253.82151794433594,139.22999572753906,260.260009765625,140.6699981689453,261.9700012207031,136.6699981689453,255.75999450683594,137.4600067138672,257.5899963378906,66242400,20069800
2022-06-30,134.56121826171875,250.4763946533203,136.72000122070312,256.8299865722656,138.3699951171875,259.5299987792969,133.77000427246094,252.89999389648438,137.25,257.04998779296875,98964500,31730900
2022-07-01,136.736328125,253.1583251953125,138.92999267578125,259.5799865722656,139.0399932861328,259.7699890136719,135.66000366210938,254.61000061035156,136.0399932861328,256.3900146484375,71051600,22837700
